id,timestamp,text,link,is_retweet,retweets,favorites,replies
671876081012576257,6:18 pm - 1 Dec 2015,"""@ReversingASD: @CNN @CNNOpinion @realDonaldTrump Stupid ""opinion""! #Trump is Winning! why will he leave? dummy! pic.twitter.com/2gmWapqqOE""",https://twitter.com/realDonaldTrump/status/671876081012576257,false,1.1K,2.3K,251
671834754434641925,3:34 pm - 1 Dec 2015,"""@fooschamp95: @business @nytimes    Any GOP candidate will lose except for @realDonaldTrump"" I agree!",https://twitter.com/realDonaldTrump/status/671834754434641925,false,770,2.1K,321
671827564948754432,3:05 pm - 1 Dec 2015,"""@Christo20722105:  @TrussElise Conservatives, Dems, independents alike all want trump. There is no one else. #MakeAmericaGreatAgain""",https://twitter.com/realDonaldTrump/status/671827564948754432,false,925,2.4K,261
671826412517609473,3:01 pm - 1 Dec 2015,"""@TrussElise: #Trump I will NOT vote for Cruz or #GOP. My vote is pledged to @realDonaldTrump &my grandchildren. Pray for the USA.",https://twitter.com/realDonaldTrump/status/671826412517609473,false,800,2.1K,191
671825859762896899,2:59 pm - 1 Dec 2015,"""@Dollfinish: @AgsEliza @Citizens4Trump @realDonaldTrump ***Howard Stern Caller day after 9/11 https://www.youtube.com/attribution_link?a=f1yVJj7Igbk&u=%2Fwatch%3Fv%3Dw8KdmyCh7z8%26feature%3Dplayer_embedded … … …""",https://twitter.com/realDonaldTrump/status/671825859762896899,false,1.2K,2.0K,229
671809420368740355,1:53 pm - 1 Dec 2015,"""@iluvbks1: @realDonaldTrump I live in NJ & you've got that right! NJ wants ChrisChristie OUT of NJ! #tellingitlikeitis""",https://twitter.com/realDonaldTrump/status/671809420368740355,false,746,1.7K,151
671809255561932806,1:53 pm - 1 Dec 2015,"""@HyperbolicX: @realDonaldTrump I just signed up in support of your campaign on your website http://DonaldTrump.com .""",https://twitter.com/realDonaldTrump/status/671809255561932806,false,634,1.6K,66
671808638093287425,1:50 pm - 1 Dec 2015,"""@joyciej2: @realDonaldTrump Have a great rally !!!#Trump2016""",https://twitter.com/realDonaldTrump/status/671808638093287425,false,479,1.4K,45
671808380420378624,1:49 pm - 1 Dec 2015,"""@KathyPica1: @DanScavino @CarmineZozzora  @realDonaldTrump YES HE IS & SHOULD APOLOGIZE All people trying 2 take Trump down, not a chance""",https://twitter.com/realDonaldTrump/status/671808380420378624,false,613,1.5K,110
671807635759345665,1:46 pm - 1 Dec 2015,Just arrived in New Hampshire. Another packed venue! Will be fun.,https://twitter.com/realDonaldTrump/status/671807635759345665,false,863,3.0K,323
671792709292720129,12:47 pm - 1 Dec 2015,"You would think a paper like the Washington Post would be fair and objective. For the record, almost all polls showed I won all debates.",https://twitter.com/realDonaldTrump/status/671792709292720129,false,1.1K,3.5K,575
671792600052027393,12:46 pm - 1 Dec 2015,"Highly untalented Wash Post blogger, Jennifer Rubin, a real dummy, never writes fairly about me. Why does Wash Post have low IQ people?",https://twitter.com/realDonaldTrump/status/671792600052027393,false,1.7K,4.1K,914
671756384694870016,10:22 am - 1 Dec 2015,Order a signed copy of CRIPPLED AMERICA & submit a question for my live streaming book signing on 12/3 at 7:30 pmhttp://livesigning.com/trump/welcome ,https://twitter.com/realDonaldTrump/status/671756384694870016,false,691,1.6K,232
671723475418144768,8:12 am - 1 Dec 2015,What is Obama thinking? https://www.instagram.com/p/-wWVZemhfC/ ,https://twitter.com/realDonaldTrump/status/671723475418144768,false,1.3K,2.7K,788
671716793195634688,7:45 am - 1 Dec 2015,Curtis Sliwa - doing tv commentary on 9/13/2001. Good job Curtis. Please send your apologies to @realDonaldTrump.pic.twitter.com/g07VZmNmAW,https://twitter.com/realDonaldTrump/status/671716793195634688,false,1.6K,2.8K,549
671710514007904256,7:20 am - 1 Dec 2015,Look at the editorial I was just sent from the NY Post on 9/14/01 - 3 days after collapse of WTC. Any apologies?pic.twitter.com/b6DKEOk8Px,https://twitter.com/realDonaldTrump/status/671710514007904256,false,3.9K,6.7K,1.3K
671709367482347521,7:16 am - 1 Dec 2015,"Jamiel Shaw was incredible on @foxandfriends this morning. His son, who was viciously killed by an illegal immigrant, is so proud of pop!",https://twitter.com/realDonaldTrump/status/671709367482347521,false,966,2.2K,151
671706994336768000,7:06 am - 1 Dec 2015,I want to thank all my friends in Macon for the special evening and great reception. What a crowd of incredible people!,https://twitter.com/realDonaldTrump/status/671706994336768000,false,914,2.9K,185
671698489735270400,6:32 am - 1 Dec 2015,A signed copy of CRIPPLED AMERICA makes a great gift. Order & join my live streaming book signing event on 12/3   http://livesigning.com/trump/welcome ,https://twitter.com/realDonaldTrump/status/671698489735270400,false,682,1.6K,178
671538047763238912,7:55 pm - 30 Nov 2015,"A great night in Macon, Georgia! Thank you for all of the support. Together, we will #MakeAmericaGreatAgain!pic.twitter.com/NnyonhWcye",https://twitter.com/realDonaldTrump/status/671538047763238912,false,2.1K,4.8K,515
671458994196758528,2:41 pm - 30 Nov 2015,Order signed copy of CRIPPLED AMERICA & have opportunity to submit question for my live streaming book signing 12/3 http://livesigning.com/trump/welcome ,https://twitter.com/realDonaldTrump/status/671458994196758528,false,1.0K,2.3K,450
671437896088440832,1:17 pm - 30 Nov 2015,Meeting with African American Pastors at Trump Tower was amazing. Wonderful news conference followed. Now off to Georgia for big speech!,https://twitter.com/realDonaldTrump/status/671437896088440832,false,1.7K,4.6K,671
671394946721685504,10:26 am - 30 Nov 2015,We need a great leader- now! https://www.instagram.com/p/-uAgXOGhV1/ ,https://twitter.com/realDonaldTrump/status/671394946721685504,false,1.5K,3.7K,973
671353097575362560,7:40 am - 30 Nov 2015,"We better be vigilant, careful, and strong.https://m.youtube.com/watch?v=W5BtQgTGOI4 …",https://twitter.com/realDonaldTrump/status/671353097575362560,false,1.8K,3.3K,734
671348849647198208,7:23 am - 30 Nov 2015,"The Republican establishment, out of self preservation, is concerned w/ my high poll #'s. More concerned are Dems—I beat Hillary heads up!",https://twitter.com/realDonaldTrump/status/671348849647198208,false,2.0K,4.8K,650
671330229596659712,6:09 am - 30 Nov 2015,"How is Chris Christie running the state of NJ, which is deeply troubled, when he is spending all of his time in NH? New Jerseyans not happy!",https://twitter.com/realDonaldTrump/status/671330229596659712,false,3.2K,4.6K,602
671329839408930816,6:08 am - 30 Nov 2015,"Wow, the MSM is really going after me. 12,000 in Sarasota, a love fest, hardly a mention. Only one negativity - they only want negatives!",https://twitter.com/realDonaldTrump/status/671329839408930816,false,1.4K,3.3K,497
671316960857219072,5:16 am - 30 Nov 2015,"""@charlottepturn: @Morning_Joe THERE WERE NO VIDEO CELL PHONES!IS AreUall looking4bonus?Near StJoes Hosp Paterson NJ Arab area outside celeb",https://twitter.com/realDonaldTrump/status/671316960857219072,false,623,1.4K,212
671316321443954688,5:14 am - 30 Nov 2015,"""@wzpd8z: Mr. Trump, Chuck Todd is a moron, all kinds of youtube videos showing muslims celebrating 911. I would show it on your ads.""",https://twitter.com/realDonaldTrump/status/671316321443954688,false,1.0K,2.6K,473
671316172005113856,5:13 am - 30 Nov 2015,"""@wompol: @realDonaldTrump @CNN we also saw numerous (since scrubbed) videos of celebrations on 9/11""",https://twitter.com/realDonaldTrump/status/671316172005113856,false,741,1.7K,187
671308887178551296,4:44 am - 30 Nov 2015,"When will @CNN get some real political talent rather than political commentators like Errol Louis, who doesn't have a clue! Others bad also.",https://twitter.com/realDonaldTrump/status/671308887178551296,false,1.1K,3.2K,420
671162038136250368,7:01 pm - 29 Nov 2015,"""@BeckyOmz: @JuvenIle  @thehill We could use a new era of greatness! America needs to return to its place in the world--leading!""",https://twitter.com/realDonaldTrump/status/671162038136250368,false,1.1K,2.8K,379
671161184058515456,6:57 pm - 29 Nov 2015,"""@Barber2012Jeff: @realDonaldTrump John Kasich-it didn't work I'm still voting for #Trump"" John has done so poorly in the debates he's done!",https://twitter.com/realDonaldTrump/status/671161184058515456,false,836,2.1K,241
671159472316903425,6:51 pm - 29 Nov 2015,"""@ThisWeekABC: Maria, why do you work with such dummies as Cokie Roberts, @BillKristol, @mattbai? You can do much better! @MariaTCardona.",https://twitter.com/realDonaldTrump/status/671159472316903425,false,661,1.7K,198
671140719629848576,5:36 pm - 29 Nov 2015,"""@lee_richter:  TRUMP will make America SAFE again...He will make America LEGAL again...He will make America GREAT again! #Trump2016 USA""",https://twitter.com/realDonaldTrump/status/671140719629848576,false,1.4K,3.3K,411
671140455866892290,5:35 pm - 29 Nov 2015,"""@Dmsrcmc12Bob: @realDonaldTrump They should all get on the Trump train!""  So true!",https://twitter.com/realDonaldTrump/status/671140455866892290,false,696,2.0K,141
671140157148536832,5:34 pm - 29 Nov 2015,"""@Born2RunJosh: @realDonaldTrump @Antonio92692 @CNNPolitics Trump for president! #TRUMP2016 #MakeAmericaGreatAgain""",https://twitter.com/realDonaldTrump/status/671140157148536832,false,590,1.7K,89
671139933277540352,5:33 pm - 29 Nov 2015,"""@Rketeltas:  Every time Trump is gracious enough to do a MSM interview he gets ambushed with nonsensical questions, why is that.""",https://twitter.com/realDonaldTrump/status/671139933277540352,false,830,2.4K,369
671138957279776769,5:29 pm - 29 Nov 2015,"""@Antonio92692: @CNNPolitics @realDonaldTrump TRUMP IS THE SMARTEST AND BEST MAN TO SAVE AMERICA. pic.twitter.com/6pf1a0yDRa""  Thank you!",https://twitter.com/realDonaldTrump/status/671138957279776769,false,1.5K,3.3K,243
671138776740175872,5:28 pm - 29 Nov 2015,"""@johnwilson12511:   @realDonaldTrump is Up! Up! Up! No other candidate is even close!! #Trump2016 #POTUS https://twitter.com/shennafoxmusic/status/670399027503095808 …""",https://twitter.com/realDonaldTrump/status/671138776740175872,false,923,2.0K,115
671137901959356417,5:25 pm - 29 Nov 2015,Great job @MariaTCardona on @ThisWeekABC. You made kooky Cokie Roberts and @BillKristol look even dumber than they are. You will be right!,https://twitter.com/realDonaldTrump/status/671137901959356417,false,677,1.7K,144
671082260507066369,1:44 pm - 29 Nov 2015,"""@boogiefinger: @realDonaldTrump @meetthepress @chucktodd Chuck doesn't know that 100,000 x 2 = 200,000 pic.twitter.com/WZI8EbqZTi""",https://twitter.com/realDonaldTrump/status/671082260507066369,false,1.9K,2.9K,920
671081632422567936,1:41 pm - 29 Nov 2015,"After my meeting with the pastors, it's off to Georgia for a big rally - many thousands of great people will be there, a beautiful movement!",https://twitter.com/realDonaldTrump/status/671081632422567936,false,1.4K,3.5K,449
671080580939964417,1:37 pm - 29 Nov 2015,Will be meeting on Monday at Trump Tower with a large group of African American Pastors. Many I know-wonderful people! Not a press event.,https://twitter.com/realDonaldTrump/status/671080580939964417,false,1.9K,4.4K,740
671079078502514692,1:31 pm - 29 Nov 2015,Just watched Cookie Roberts on @ABC. Her predictions have been so wrong for so long that she has lost all credibility. Just another sad case,https://twitter.com/realDonaldTrump/status/671079078502514692,false,1.2K,3.4K,604
670900180191993856,1:40 am - 29 Nov 2015,"""@thatx209xguy: @realDonaldTrump @DailyCaller Trump is our last hope to make America great again. #Trump2016"" So true!",https://twitter.com/realDonaldTrump/status/670900180191993856,false,1.1K,3.1K,458
670900057252700160,1:40 am - 29 Nov 2015,"""@Asmurfinmypants: I can't wait to vote for @realDonaldTrump #MakeAmericaGreatAgain""",https://twitter.com/realDonaldTrump/status/670900057252700160,false,756,2.3K,136
670899656344387584,1:38 am - 29 Nov 2015,"""@DailyCaller: How High Corporate Taxes Lost America The World’s Next Biggest Drug Company http://trib.al/46P0VsP pic.twitter.com/12vwdc0cPs",https://twitter.com/realDonaldTrump/status/670899656344387584,false,1.2K,2.0K,217
670815771874979840,8:05 pm - 28 Nov 2015,"""@Allibiis: @realDonaldTrump @ArtPar17 @CNN story is bogus. Donald Trump has the most diverse group of voters/supporters in the GOP field.""",https://twitter.com/realDonaldTrump/status/670815771874979840,false,1.3K,3.3K,586
670815295091683328,8:03 pm - 28 Nov 2015,.@CNN has to do better reporting if it wants to keep up with the crowd.So totally one-sided and biased against me that it is becoming boring,https://twitter.com/realDonaldTrump/status/670815295091683328,false,2.1K,5.5K,840
670813764304953344,7:57 pm - 28 Nov 2015,"""@Pablo44x: @CNN @realDonaldTrump Another hit piece by CNN. ""What? We're not biased!""""",https://twitter.com/realDonaldTrump/status/670813764304953344,false,747,1.9K,192
670812287754747906,7:51 pm - 28 Nov 2015,I will be on @meetthepress in an interview with @chucktodd on Sunday morning. So much to talk about!,https://twitter.com/realDonaldTrump/status/670812287754747906,false,989,2.5K,463
670811687000350721,7:49 pm - 28 Nov 2015,"""@ArtPar17: @CNN   Your story is a total fraud""  I agree!",https://twitter.com/realDonaldTrump/status/670811687000350721,false,614,1.7K,138
670811363095273473,7:47 pm - 28 Nov 2015,"""@JacoH: @CNN @realDonaldTrump I can't believe how low CNN can go. Obviously a bunch of Killary fans."" @CNN only says negative-bad reporters",https://twitter.com/realDonaldTrump/status/670811363095273473,false,835,2.1K,245
670759653408710658,4:22 pm - 28 Nov 2015,"The Sarasota, Florida, rally today was amazing. 12,000 people chanting their love for our country. It's going to happen, this is a MOVEMENT!",https://twitter.com/realDonaldTrump/status/670759653408710658,false,2.3K,5.9K,757
670754851203227649,4:03 pm - 28 Nov 2015,.@CNN Kayleigh McEnany was great on you network today. You should have her  on more often! Thank you Kayleigh for your nice words.,https://twitter.com/realDonaldTrump/status/670754851203227649,false,688,2.0K,115
670742712350584832,3:14 pm - 28 Nov 2015,"""@buckleybro40:  @RichLowry @maggieNYT @TheFix @pbump @realDonaldTrump so great in Sarasota, FL! #TurntTrump We're following T all the way!""",https://twitter.com/realDonaldTrump/status/670742712350584832,false,680,1.9K,121
670741684460777472,3:10 pm - 28 Nov 2015,"""@nobaddog: @RepBJNikkel @CindyBlackwel12 JohnKasich  All you career Politicians are shaking in your shoes for fear Trump gets elected""",https://twitter.com/realDonaldTrump/status/670741684460777472,false,995,2.7K,307
670740530989563904,3:06 pm - 28 Nov 2015,"""@Jameslauer6: @David360NC @azblonde2015 NOW'S THE TIME 4 CHRISTIANS TO GET OUT THE VOTE BIG TIME TO SAVE CHRISTIANITY ONCE & 4 ALL. TRUMP""",https://twitter.com/realDonaldTrump/status/670740530989563904,false,1.5K,3.3K,497
670690162687549440,11:46 am - 28 Nov 2015,"Sarasota was an unbelievable success. We expected 5,000, a record, but 12,000 showed up! Great love in the air!pic.twitter.com/utmlCpGNGu",https://twitter.com/realDonaldTrump/status/670690162687549440,false,3.5K,8.5K,1.0K
670645029082439680,8:46 am - 28 Nov 2015,We boarded the helicopter for Sarasota earlier & will be landing soon! See you there. #Trump2016pic.twitter.com/x4RbbKXHCu,https://twitter.com/realDonaldTrump/status/670645029082439680,false,1.3K,4.3K,438
670612829347651586,6:38 am - 28 Nov 2015,"""@munciewolves: @realDonaldTrump America backs you. Your our next President!!!!"" Thank you!",https://twitter.com/realDonaldTrump/status/670612829347651586,false,925,2.7K,369
670612687907344384,6:38 am - 28 Nov 2015,Virtually no-one has spent more money in helping the  American people with disabilities than me. Will discuss today at my speech in Sarasota,https://twitter.com/realDonaldTrump/status/670612687907344384,false,1.8K,4.4K,947
670611222342074368,6:32 am - 28 Nov 2015,The reporter who pulled-back from his 14 year old never retracted story is having fun. I don't know what he looks like and don't know him!,https://twitter.com/realDonaldTrump/status/670611222342074368,false,971,2.8K,685
670560775971426304,3:12 am - 28 Nov 2015,"I will be going to Sarasota, Florida, today for a big rally with amazing people! I have one goal on mind: MAKE AMERICA GREAT AGAIN!",https://twitter.com/realDonaldTrump/status/670560775971426304,false,1.8K,5.4K,678
670555127141539840,2:49 am - 28 Nov 2015,"""@Trump2016online: Live Stream: Donald Trump Rally in Sarasota, FL Nov 28 - 12:00 PM (EST) https://youtu.be/DRtxazdbk_Q  #Trump2016 #RobartsArena",https://twitter.com/realDonaldTrump/status/670555127141539840,false,905,1.9K,164
670431647603425281,6:38 pm - 27 Nov 2015,"""@tweetybird2009: @GulfWarVet123 That's why @realDonaldTrump's THE MAN. CANNOT BE BOUGHT BY #Establishment #Media #PUNDITS. #TheyRMad",https://twitter.com/realDonaldTrump/status/670431647603425281,false,1.1K,2.6K,435
670381849416482817,3:21 pm - 27 Nov 2015,"Pollster Trend 
National GOP Average
223 national polls & 33 pollsters.
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/mILAGwjvS2",https://twitter.com/realDonaldTrump/status/670381849416482817,false,2.0K,3.9K,677
670357464689287168,1:44 pm - 27 Nov 2015,"""@MargaretCrowth1: @realDonaldTrump Incompetence now the norm. NYTimes is an example. Need competent leader as role model. Trump2016""",https://twitter.com/realDonaldTrump/status/670357464689287168,false,1.1K,2.8K,430
670356747828228096,1:41 pm - 27 Nov 2015,"""@reallyo1: @realDonaldTrump @MarkSimoneNY Don't let the jackals in the media trip u up. Their getting desperate""",https://twitter.com/realDonaldTrump/status/670356747828228096,false,959,2.6K,419
670356526977179648,1:40 pm - 27 Nov 2015,"""@MargaretCrowth1: @realDonaldTrump So like the media to make something out of nothing. Don't let them sidetrack from the message.""",https://twitter.com/realDonaldTrump/status/670356526977179648,false,893,2.4K,264
670309883581964288,10:35 am - 27 Nov 2015,"""@DeusVultGeorgia: @MingBlueTeaCup @RickCanton @_Holly_Renee @realDonaldTrump should the reporter's dishonesty be shielded from ridicule?""",https://twitter.com/realDonaldTrump/status/670309883581964288,false,730,1.9K,518
670158455257329665,12:33 am - 27 Nov 2015,"""@VaughnVhalen: Donald Trump Rises to 38% Nationally; Ted Cruz Edges into 2nd at 12%",https://twitter.com/realDonaldTrump/status/670158455257329665,false,1.6K,3.5K,451
670152828602699776,12:10 am - 27 Nov 2015,"""@MarkSimoneNY: Great twitter quote about Donald Trump: ""Never apologize for fake controversies whipped up by the perpetually offended media",https://twitter.com/realDonaldTrump/status/670152828602699776,false,2.7K,5.9K,638
670074011083284480,6:57 pm - 26 Nov 2015,"""@Rketeltas: @realDonaldTrump If you combine the business models for both Macy's & the NY Times, both are on a rapid decline, such a pity.""",https://twitter.com/realDonaldTrump/status/670074011083284480,false,924,2.6K,424
670073898923384833,6:57 pm - 26 Nov 2015,"""@pthebnyc: @realDonaldTrump @Sari_Swensen @nytimes no need to explain, Sir. We've got your back.""  Thanks!",https://twitter.com/realDonaldTrump/status/670073898923384833,false,712,2.1K,182
670072283386544128,6:50 pm - 26 Nov 2015,"""@BeezakaMrB: @realDonaldTrump Shopping @Macys is NO LONGER a family CHRISTMAS TIME tradition in my house."" Great, a very disloyal chain!",https://twitter.com/realDonaldTrump/status/670072283386544128,false,1.0K,2.8K,378
669995673945808896,1:46 pm - 26 Nov 2015,"The failing @nytimes should focus on fair and balanced reporting rather than constant hit jobs on me. Yesterday 3 boring articles, today2!",https://twitter.com/realDonaldTrump/status/669995673945808896,false,1.7K,4.5K,1.2K
669994161911779329,1:40 pm - 26 Nov 2015,"I do not know the reporter for the @nytimes, or what he looks like. I was showing a person groveling to take back a statement made long ago!",https://twitter.com/realDonaldTrump/status/669994161911779329,false,1.5K,3.8K,1.6K
669992629241831424,1:34 pm - 26 Nov 2015,Great new poll numbers! Thank you for your support! #Trump2016pic.twitter.com/vmrsOnsMRo,https://twitter.com/realDonaldTrump/status/669992629241831424,false,2.4K,5.9K,580
669981708444434433,12:51 pm - 26 Nov 2015,"""@PrisonPlanet: .@realDonaldTrump gets it. Never apologize for fake controversies whipped up by the perpetually offended  media.""",https://twitter.com/realDonaldTrump/status/669981708444434433,false,1.8K,4.1K,400
669980142475845632,12:44 pm - 26 Nov 2015,pic.twitter.com/T5JBFXOz3F,https://twitter.com/realDonaldTrump/status/669980142475845632,false,1.9K,4.4K,698
669861224465743872,4:52 am - 26 Nov 2015,Happy Thanksgiving to all. Have a great day and look forward to the future. We will MAKE AMERICA GREAT AGAIN!,https://twitter.com/realDonaldTrump/status/669861224465743872,false,7.5K,19K,2.2K
669694813005094912,5:51 pm - 25 Nov 2015,"The numbers at the @nytimes  are so dismal, especially advertising revenue, that big help will be needed fast. A once great institution-SAD!",https://twitter.com/realDonaldTrump/status/669694813005094912,false,1.1K,3.0K,670
669692360465514496,5:41 pm - 25 Nov 2015,"So, since the people at the @nytimes have made all bad decisions over the last decade, why do people care what they write. Incompetent!",https://twitter.com/realDonaldTrump/status/669692360465514496,false,1.5K,4.4K,679
669690995857080320,5:35 pm - 25 Nov 2015,The dopes at the @nytimes bought the Boston Globe for $1.3 billion and sold it for $1.00. Their great old headquarters-gave it away! So dumb,https://twitter.com/realDonaldTrump/status/669690995857080320,false,1.2K,3.2K,378
669689398112460800,5:29 pm - 25 Nov 2015,The @nytimes is so poorly run and managed that other family members are looking to take over control. With unfunded liabilities-big trouble!,https://twitter.com/realDonaldTrump/status/669689398112460800,false,1.1K,2.8K,317
669688167138770944,5:24 pm - 25 Nov 2015,"""@RioSunny3: @realDonaldTrump @WKRG I lived in New Jersey at that time and witnessed all that as well.",https://twitter.com/realDonaldTrump/status/669688167138770944,false,864,2.1K,287
669687491100844032,5:21 pm - 25 Nov 2015,The failing @nytimes should be focused on good reporting and the papers financial survival and not with constant hits on Donald Trump!,https://twitter.com/realDonaldTrump/status/669687491100844032,false,1.5K,3.5K,696
669685019741462528,5:12 pm - 25 Nov 2015,"""@Keeping__Real: So good to see the @realDonaldTrump family out with him on the campaign trail! It really shows the family man that he is!""",https://twitter.com/realDonaldTrump/status/669685019741462528,false,794,2.4K,209
669682774673137665,5:03 pm - 25 Nov 2015,"Credible Source on 9-11 Muslim Celebrations: FBI
http://wkrg.com/2015/11/25/credible-source-on-9-11-muslim-celebrations-fbi/ … via @WKRG",https://twitter.com/realDonaldTrump/status/669682774673137665,false,1.6K,2.6K,538
669680922321620993,4:55 pm - 25 Nov 2015,#MakeAmericaGreatAgain #Trump2016pic.twitter.com/r9ARuMdyMn,https://twitter.com/realDonaldTrump/status/669680922321620993,false,2.1K,5.0K,245
669672417774694400,4:22 pm - 25 Nov 2015,I LIVE IN NEW JERSEY & @realDonaldTrump IS RIGHT: MUSLIMS DID CELEBRATE ON 9/11 HERE! WE SAW IT!http://www.infowars.com/i-live-in-jersey-and-trump-is-right-muslims-did-celebrate-on-911-in-nj-we-saw-it/ …,https://twitter.com/realDonaldTrump/status/669672417774694400,false,2.2K,4.0K,1.0K
669653193425555456,3:05 pm - 25 Nov 2015,"""@realdctaylor: The Establishment is afraid of @realDonaldTrump. Once we try a business man we may never want a politician again! #TeamTrump",https://twitter.com/realDonaldTrump/status/669653193425555456,false,1.8K,4.1K,561
669600501483220992,11:36 am - 25 Nov 2015,"Thank you for your continued support!
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/SLo49cY9KB",https://twitter.com/realDonaldTrump/status/669600501483220992,false,2.7K,6.8K,728
669510996504010752,5:40 am - 25 Nov 2015,@KarlRove just totally bombed on @Morning_Joe. @FoxNews has him on even though he has lost all credibility - a loser!  Fox should dump Rove.,https://twitter.com/realDonaldTrump/status/669510996504010752,false,674,1.4K,359
669508965861036033,5:32 am - 25 Nov 2015,"""@FranMFarber:  @Morning_Joe @FoxNews @morningmika did not say very nice things about you this morning on her show. Typical liberal!"" True!",https://twitter.com/realDonaldTrump/status/669508965861036033,false,683,1.9K,397
669508661228781568,5:31 am - 25 Nov 2015,"""@jbclemson: @realDonaldTrump @karl @Morning_Joe @FoxNews Bombed is an understatement. Pathetic attempt by #GOP. Rove embarrassed himself""",https://twitter.com/realDonaldTrump/status/669508661228781568,false,785,1.9K,172
669508394160623616,5:30 am - 25 Nov 2015,"""@raider8381:  @Morning_Joe @FoxNews   America wants DONALD TRUMP! ""TV Heads"" still refuse to embrace that reality! Media are LIARS.""",https://twitter.com/realDonaldTrump/status/669508394160623616,false,1.1K,2.7K,321
669507142102159360,5:25 am - 25 Nov 2015,"""@patty_laughlin: DonaldTrump @karl @Morning_Joe @FoxNews Never thought much of Carl.. Make America Great Again Trump for President 2016""",https://twitter.com/realDonaldTrump/status/669507142102159360,false,603,1.7K,106
669506949302640641,5:24 am - 25 Nov 2015,"""@DonnySmith557: @karl @Morning_Joe @FoxNews Karl is a total joke!!!! If he didn't have the Bush family and Fox he wouldn't have anything! !",https://twitter.com/realDonaldTrump/status/669506949302640641,false,700,2.1K,182
669506636092997632,5:23 am - 25 Nov 2015,South Carolina was so great last night. Will be back soon!,https://twitter.com/realDonaldTrump/status/669506636092997632,false,847,2.6K,172
669498673378811905,4:51 am - 25 Nov 2015,Why would @greta use @KarlRove as an election analyst when he has made so many mistakes. He still thinks Romney won. An establishment dope!,https://twitter.com/realDonaldTrump/status/669498673378811905,false,1.6K,3.8K,559
669378443155476480,8:53 pm - 24 Nov 2015,"""@idawhannadoyou: @realDonaldTrump @OANN Love it. Wish I could get @OANN I hear good things about them such as objective unbiased reporting.",https://twitter.com/realDonaldTrump/status/669378443155476480,false,679,2.0K,242
669378348385214464,8:53 pm - 24 Nov 2015,"""@GlendaAhrens: @realDonaldTrump @OANN Fantastic winning all the way to WH #Trump2016""",https://twitter.com/realDonaldTrump/status/669378348385214464,false,642,1.7K,75
669378292269629440,8:53 pm - 24 Nov 2015,"""@MichaelCohen212: .@realDonaldTrump @OANN no one is even close to #Trump""",https://twitter.com/realDonaldTrump/status/669378292269629440,false,661,1.6K,108
669377527144665088,8:50 pm - 24 Nov 2015,"Myrtle Beach, South Carolina 
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/JlY5sbumpY",https://twitter.com/realDonaldTrump/status/669377527144665088,false,1.4K,3.3K,250
669374049693409280,8:36 pm - 24 Nov 2015,"A wonderful evening in South Carolina - big crowd, amazing energy!",https://twitter.com/realDonaldTrump/status/669374049693409280,false,983,3.4K,251
669364220920770561,7:57 pm - 24 Nov 2015,"""@PatSheldon10913: @realDonaldTrump had a great time in Myrtle Beach tonight.""",https://twitter.com/realDonaldTrump/status/669364220920770561,false,633,1.9K,136
669288695938289665,2:57 pm - 24 Nov 2015,New @OANN national poll released. Thank you America! #Trump2016pic.twitter.com/yopcngFzFv,https://twitter.com/realDonaldTrump/status/669288695938289665,false,2.5K,4.9K,700
669277496802713601,2:12 pm - 24 Nov 2015,Thank you for your nice words @MikeNeedham @Heritage for the nice words on @FoxNewsSunday with Chris Wallace. #FNS #Trump2016,https://twitter.com/realDonaldTrump/status/669277496802713601,false,738,2.0K,137
669275236160954372,2:03 pm - 24 Nov 2015,What is Frank VanderSloot getting for agreeing to back Marco Rubio? Last victim was Mitt Romney - see how that turned out.,https://twitter.com/realDonaldTrump/status/669275236160954372,false,1.1K,2.6K,321
669273221993222144,1:55 pm - 24 Nov 2015,.@BradPaisley came up to see me. A really nice and talented guy.pic.twitter.com/duJ7vXLGZw,https://twitter.com/realDonaldTrump/status/669273221993222144,false,2.4K,8.4K,435
669264879459680256,1:22 pm - 24 Nov 2015,"""@cecki: Leave our candidate @realDonaldTrump alone! Do not embarrass yourselves further.",https://twitter.com/realDonaldTrump/status/669264879459680256,false,780,2.0K,266
669264228130402308,1:20 pm - 24 Nov 2015,"""@Maryland4T: @SmallBiz4Trump Keep up the good work! Americans of ALL kinds are rallying behind jlDonaldTrump to help #MakeAmericaGreatAgain",https://twitter.com/realDonaldTrump/status/669264228130402308,false,757,2.0K,126
669263389051518977,1:16 pm - 24 Nov 2015,"""@Nick95B: @realDonaldTrump I'll only vote for TRUMP! If eGOP screw things up I won't vote for ANY republicans; ANYpic.twitter.com/mHyCIL9VpD",https://twitter.com/realDonaldTrump/status/669263389051518977,false,1.2K,2.9K,393
669262578057650180,1:13 pm - 24 Nov 2015,"""@AnnCoulter: If you run anyone but Trump, Hillary wins. So Rubio, Christie, Jeb! & Kasich must hate the country. https://twitter.com/youthpastorbry/status/669201076021805056 …""",https://twitter.com/realDonaldTrump/status/669262578057650180,false,915,1.7K,298
